x,y
1.96027559743096,0.27041379851065117
4.937354222428717,0.3553998957987572
8.5638958410429,0.8152983392505113
9.931168149966739,0.1941646017753207
10.244525223917563,-0.959481549898543
9.037327461809804,-1.8527418371083506
7.048605926551407,-1.8715392498199002
5.351044754820754,-1.7064290662543056
1.963955488582556,-2.217582354029305
0.1353094067616798,-3.7507733611771426
0.5028493322824952,-5.779197340156811
2.0113977120543582,-5.926003807783484
3.9597841940263683,-4.801267447181344
6.645989976185283,-4.8618762323635245
11.509023121821919,-4.194713306486511
14.912408925336639,-3.7966863268173285
17.509626464303516,-2.756498332914678
18.21749186207345,-0.08337550161412999
17.87971803896,1.464
16.85991885040322,2.2568769438052065
15.428205661567858,1.4164503742582588
15.323261181895804,-0.1259570760261015
14.91327897798576,-1.3177789262872017
13.62812512511041,-1.3716728993078715
12.889990066131052,0.5410136249420208
11.219723071014236,2.579934083708789
8.90733828845563,2.8714702568927457
3.4114999466137323,2.7116600848313817
1.0588307312326393,2.6161094188723077
0.32811980051366163,1.1989721050537305
